Date,Open,High,Low,Close,Volume
2012-08-21 00:00:00+05:30,25.0,25.4,24.6,24.95,30174
2012-08-22 00:00:00+05:30,24.65,25.75,24.25,24.45,60191
2012-08-23 00:00:00+05:30,24.7,24.8,23.6,23.8,74941
2012-08-24 00:00:00+05:30,24.0,24.0,23.0,23.3,56156
2012-08-27 00:00:00+05:30,23.5,24.75,23.0,23.25,102354
2012-08-28 00:00:00+05:30,24.0,24.0,21.2,22.4,112341
2012-08-29 00:00:00+05:30,22.9,22.9,21.6,21.85,50018
2012-08-30 00:00:00+05:30,21.9,22.6,21.4,22.4,46995
2012-08-31 00:00:00+05:30,22.1,22.7,21.7,21.85,35156
2012-09-03 00:00:00+05:30,22.4,22.85,21.2,21.35,73008
2012-09-04 00:00:00+05:30,21.65,22.2,21.0,21.8,36590
2012-09-05 00:00:00+05:30,22.0,22.5,21.25,21.35,45181
2012-09-06 00:00:00+05:30,21.35,21.9,21.2,21.65,18350
2012-09-07 00:00:00+05:30,22.1,22.4,21.5,21.85,37648
2012-09-08 00:00:00+05:30,21.9,22.75,21.9,22.4,6478
2012-09-10 00:00:00+05:30,22.0,24.2,22.0,23.75,114100
2012-09-11 00:00:00+05:30,23.95,24.1,23.05,23.45,41133
2012-09-12 00:00:00+05:30,23.0,26.0,23.0,24.3,260361
2012-09-13 00:00:00+05:30,24.5,24.5,22.7,22.85,86155
2012-09-14 00:00:00+05:30,23.5,23.5,22.8,23.05,62236
2012-09-17 00:00:00+05:30,23.0,24.25,23.0,23.3,38103
2012-09-18 00:00:00+05:30,23.75,24.3,23.05,23.5,75213
2012-09-20 00:00:00+05:30,23.6,23.8,23.15,23.4,32869
2012-09-21 00:00:00+05:30,23.75,23.95,23.35,23.45,77286
2012-09-24 00:00:00+05:30,23.6,24.3,23.05,23.35,104560
2012-09-25 00:00:00+05:30,23.4,23.6,23.1,23.2,28294
2012-09-26 00:00:00+05:30,23.25,23.6,23.05,23.2,52393
2012-09-27 00:00:00+05:30,23.25,23.6,23.1,23.3,32470
2012-09-28 00:00:00+05:30,23.2,23.9,23.2,23.35,73165
2012-10-01 00:00:00+05:30,23.4,24.6,23.2,24.15,100980
2012-10-03 00:00:00+05:30,24.15,24.55,23.5,23.75,57245
2012-10-04 00:00:00+05:30,23.9,27.0,23.7,25.7,597794
2012-10-05 00:00:00+05:30,26.1,26.1,24.1,24.55,96098
2012-10-08 00:00:00+05:30,24.75,25.7,24.3,24.65,96147
2012-10-09 00:00:00+05:30,24.7,25.8,24.15,24.45,129648
2012-10-10 00:00:00+05:30,24.25,24.5,23.8,23.9,48542
2012-10-11 00:00:00+05:30,23.5,24.2,23.5,23.95,59086
2012-10-12 00:00:00+05:30,23.1,24.4,23.1,23.7,42163
2012-10-15 00:00:00+05:30,23.3,24.55,23.3,24.0,72341
2012-10-16 00:00:00+05:30,23.5,24.5,23.5,23.8,51237
2012-10-17 00:00:00+05:30,24.0,24.3,23.4,23.5,59107
2012-10-18 00:00:00+05:30,23.6,23.9,23.0,23.4,34494
2012-10-19 00:00:00+05:30,23.65,23.85,23.2,23.35,31984
2012-10-22 00:00:00+05:30,23.3,23.65,23.0,23.2,43237
2012-10-23 00:00:00+05:30,23.05,23.9,23.0,23.2,66861
2012-10-25 00:00:00+05:30,23.55,23.55,23.05,23.2,23515
2012-10-26 00:00:00+05:30,23.1,23.3,22.4,22.45,32593
2012-10-29 00:00:00+05:30,22.5,23.0,21.8,21.95,33332
2012-10-30 00:00:00+05:30,21.8,22.6,21.25,21.45,67671
2012-10-31 00:00:00+05:30,21.4,21.85,21.15,21.55,37099
2012-11-01 00:00:00+05:30,21.35,22.75,21.25,22.25,92377
2012-11-02 00:00:00+05:30,22.6,22.8,22.1,22.5,67591
2012-11-05 00:00:00+05:30,22.5,22.7,22.0,22.25,36790
2012-11-06 00:00:00+05:30,22.25,22.4,21.75,22.0,28774
2012-11-07 00:00:00+05:30,21.9,22.6,21.6,22.5,17531
2012-11-08 00:00:00+05:30,22.0,22.9,21.65,22.25,32318
2012-11-09 00:00:00+05:30,22.75,22.8,21.8,21.85,29311
2012-11-12 00:00:00+05:30,21.9,21.95,21.2,21.45,33042
2012-11-13 00:00:00+05:30,21.75,22.15,21.2,21.75,14902
2012-11-15 00:00:00+05:30,21.5,22.0,21.1,21.5,27185
2012-11-16 00:00:00+05:30,21.5,21.75,21.05,21.2,42153
2012-11-19 00:00:00+05:30,21.3,21.7,20.45,20.8,54535
2012-11-20 00:00:00+05:30,20.7,21.0,20.1,20.25,31204
2012-11-21 00:00:00+05:30,20.2,20.6,20.0,20.2,22622
2012-11-22 00:00:00+05:30,20.15,20.6,19.5,19.65,43570
2012-11-23 00:00:00+05:30,20.0,22.75,19.75,20.1,32086
2012-11-26 00:00:00+05:30,19.95,20.5,19.9,20.2,38168
2012-11-27 00:00:00+05:30,20.5,20.7,20.1,20.4,25526
2012-11-29 00:00:00+05:30,20.3,22.55,19.9,21.45,178939
2012-11-30 00:00:00+05:30,21.5,22.2,20.9,21.0,34492
2012-12-03 00:00:00+05:30,21.05,22.15,21.05,21.4,39590
2012-12-04 00:00:00+05:30,21.2,21.55,21.0,21.15,29278
2012-12-05 00:00:00+05:30,21.35,22.25,21.15,21.8,64338
2012-12-06 00:00:00+05:30,21.8,22.65,20.8,21.7,182238
2012-12-07 00:00:00+05:30,22.4,22.6,21.6,22.0,59131
2012-12-10 00:00:00+05:30,21.5,22.1,21.35,21.45,35119
2012-12-11 00:00:00+05:30,21.35,22.0,20.8,20.9,58920
2012-12-12 00:00:00+05:30,21.05,21.25,20.75,20.85,16347
2012-12-13 00:00:00+05:30,20.75,21.4,19.8,20.6,36054
2012-12-14 00:00:00+05:30,20.4,21.3,19.7,20.5,20527
2012-12-17 00:00:00+05:30,20.3,21.1,20.15,20.4,23453
2012-12-18 00:00:00+05:30,21.0,21.15,20.0,20.15,71271
2012-12-19 00:00:00+05:30,21.0,21.0,20.0,20.4,36965
2012-12-20 00:00:00+05:30,20.4,20.9,20.25,20.45,32911
2012-12-21 00:00:00+05:30,21.2,21.2,19.9,20.05,38222
2012-12-24 00:00:00+05:30,19.9,20.0,19.55,19.7,36949
2012-12-26 00:00:00+05:30,19.75,20.1,19.1,19.45,46774
2012-12-27 00:00:00+05:30,19.35,19.75,19.25,19.65,32337
2012-12-28 00:00:00+05:30,19.35,19.95,19.3,19.75,27931
2012-12-31 00:00:00+05:30,19.95,20.2,19.3,19.45,53659
2013-01-01 00:00:00+05:30,19.5,21.3,19.0,21.0,77986
2013-01-02 00:00:00+05:30,21.4,23.2,21.3,21.55,398403
2013-01-03 00:00:00+05:30,21.55,21.8,21.05,21.2,39231
2013-01-04 00:00:00+05:30,21.2,22.75,21.1,21.25,29892
2013-01-07 00:00:00+05:30,21.25,21.9,21.05,21.4,47807
2013-01-08 00:00:00+05:30,21.5,21.75,21.2,21.35,30385
2013-01-09 00:00:00+05:30,21.45,21.5,20.4,20.6,38701
2013-01-10 00:00:00+05:30,21.0,21.1,20.45,20.6,30834
2013-01-11 00:00:00+05:30,20.5,20.8,20.0,20.15,25117
2013-01-14 00:00:00+05:30,19.9,21.0,19.85,20.35,13338
2013-01-15 00:00:00+05:30,20.4,21.4,20.35,20.7,56934
2013-01-16 00:00:00+05:30,20.55,21.1,20.5,20.55,44316
2013-01-17 00:00:00+05:30,21.0,21.0,20.1,20.35,23014
2013-01-18 00:00:00+05:30,20.4,20.6,19.8,19.9,44356
2013-01-21 00:00:00+05:30,20.0,20.45,19.55,19.75,32360
2013-01-22 00:00:00+05:30,20.1,20.25,19.4,19.65,32486
2013-01-23 00:00:00+05:30,19.5,19.85,19.15,19.5,51742
2013-01-24 00:00:00+05:30,19.5,19.5,18.75,18.9,103188
2013-01-25 00:00:00+05:30,19.0,19.75,18.65,19.45,27104
2013-01-28 00:00:00+05:30,19.8,19.8,19.0,19.15,50455
2013-01-29 00:00:00+05:30,19.2,19.35,18.85,18.95,51894
2013-01-30 00:00:00+05:30,18.95,19.2,18.75,19.0,58370
2013-01-31 00:00:00+05:30,19.0,19.15,18.6,18.75,25325
2013-02-01 00:00:00+05:30,18.65,19.1,18.5,18.55,32651
2013-02-04 00:00:00+05:30,18.6,19.0,18.35,18.4,22978
2013-02-05 00:00:00+05:30,18.3,18.8,18.0,18.25,29690
2013-02-06 00:00:00+05:30,18.6,18.6,17.65,17.8,46914
2013-02-07 00:00:00+05:30,17.8,17.95,17.45,17.5,44539
2013-02-08 00:00:00+05:30,17.75,17.75,17.2,17.25,35481
2013-02-11 00:00:00+05:30,17.5,17.65,17.1,17.4,16414
2013-02-12 00:00:00+05:30,17.0,17.75,17.0,17.25,32989
2013-02-13 00:00:00+05:30,17.3,17.5,16.85,16.9,40059
2013-02-14 00:00:00+05:30,16.9,16.95,15.1,15.55,122223
2013-02-15 00:00:00+05:30,15.55,15.8,13.25,13.7,124425
2013-02-18 00:00:00+05:30,13.8,16.1,13.55,15.25,76111
2013-02-19 00:00:00+05:30,15.9,16.4,15.25,15.8,40232
2013-02-20 00:00:00+05:30,15.8,16.4,15.65,15.95,52620
2013-02-21 00:00:00+05:30,15.95,15.95,15.4,15.45,19759
2013-02-22 00:00:00+05:30,15.1,15.6,15.0,15.15,15701
2013-02-25 00:00:00+05:30,17.0,17.0,14.9,15.05,24388
2013-02-26 00:00:00+05:30,15.0,15.8,14.5,14.75,20846
2013-02-27 00:00:00+05:30,14.8,15.35,14.6,14.95,21331
2013-02-28 00:00:00+05:30,14.9,15.5,14.35,14.55,50977
2013-03-01 00:00:00+05:30,15.15,15.15,14.0,14.5,31630
2013-03-04 00:00:00+05:30,14.5,14.5,13.5,13.7,21962
2013-03-05 00:00:00+05:30,14.6,14.6,13.5,13.6,30167
2013-03-06 00:00:00+05:30,13.6,14.5,13.6,14.3,32318
2013-03-07 00:00:00+05:30,14.15,14.4,13.7,13.8,23896
2013-03-08 00:00:00+05:30,14.1,14.35,13.8,14.0,26600
2013-03-11 00:00:00+05:30,14.0,14.3,13.9,14.1,17906
2013-03-12 00:00:00+05:30,14.0,14.4,13.0,13.7,43342
2013-03-13 00:00:00+05:30,13.6,13.95,13.25,13.4,29046
2013-03-14 00:00:00+05:30,13.4,13.9,12.05,12.3,148918
2013-03-15 00:00:00+05:30,12.9,13.3,12.4,12.95,31642
2013-03-18 00:00:00+05:30,12.75,13.3,12.0,12.15,48860
2013-03-19 00:00:00+05:30,12.15,12.45,11.35,11.5,70032
2013-03-20 00:00:00+05:30,11.1,11.5,10.65,11.05,69672
2013-03-21 00:00:00+05:30,11.45,11.45,10.6,10.75,45344
2013-03-22 00:00:00+05:30,10.65,10.9,9.9,10.1,151632
2013-03-25 00:00:00+05:30,11.3,11.3,9.6,9.85,28810
2013-03-26 00:00:00+05:30,9.9,10.45,9.9,10.1,37020
2013-03-28 00:00:00+05:30,10.1,10.65,9.8,10.3,28777
2013-04-01 00:00:00+05:30,10.5,11.0,10.4,10.8,18571
2013-04-02 00:00:00+05:30,10.9,12.95,10.8,12.95,117987
2013-04-03 00:00:00+05:30,11.5,15.25,11.5,13.35,143572
2013-04-04 00:00:00+05:30,14.0,14.0,12.75,12.9,22659
2013-04-05 00:00:00+05:30,12.6,13.4,12.05,12.85,29194
2013-04-08 00:00:00+05:30,12.75,12.8,12.2,12.6,16677
2013-04-09 00:00:00+05:30,12.55,13.0,12.5,12.85,16282
2013-04-10 00:00:00+05:30,12.55,13.5,12.15,12.3,11574
2013-04-11 00:00:00+05:30,12.5,13.3,12.5,12.75,22113
2013-04-12 00:00:00+05:30,12.8,12.8,12.15,12.15,5011
2013-04-15 00:00:00+05:30,12.05,12.05,11.55,11.55,18365
2013-04-16 00:00:00+05:30,11.55,11.55,11.0,11.0,25578
2013-04-17 00:00:00+05:30,11.1,11.55,10.75,10.95,6680
2013-04-18 00:00:00+05:30,10.95,11.15,10.75,11.15,10623
2013-04-22 00:00:00+05:30,11.15,11.4,10.85,11.05,9289
2013-04-23 00:00:00+05:30,11.1,11.5,10.85,11.0,8817
2013-04-25 00:00:00+05:30,11.55,11.55,11.05,11.05,8051
2013-04-26 00:00:00+05:30,11.5,11.6,11.05,11.05,11802
2013-04-29 00:00:00+05:30,11.15,11.55,11.15,11.35,10139
2013-04-30 00:00:00+05:30,11.35,11.85,11.35,11.35,17387
2013-05-02 00:00:00+05:30,11.75,11.75,11.0,11.05,25340
2013-05-03 00:00:00+05:30,11.1,11.35,11.05,11.1,9863
2013-05-06 00:00:00+05:30,11.65,11.65,10.8,11.2,18282
2013-05-07 00:00:00+05:30,11.0,11.4,11.0,11.1,7454
2013-05-08 00:00:00+05:30,11.1,11.3,11.0,11.3,11316
2013-05-09 00:00:00+05:30,11.2,11.25,10.75,10.85,15322
2013-05-10 00:00:00+05:30,10.9,11.1,10.8,10.8,21553
2013-05-11 00:00:00+05:30,10.8,10.8,10.3,10.3,1395
2013-05-13 00:00:00+05:30,10.25,10.8,10.1,10.65,5324
2013-05-14 00:00:00+05:30,10.25,10.6,10.2,10.5,6071
2013-05-15 00:00:00+05:30,10.5,10.9,10.15,10.55,11992
2013-05-16 00:00:00+05:30,10.3,10.7,10.3,10.35,15755
2013-05-17 00:00:00+05:30,10.2,10.7,10.2,10.5,5797
2013-05-20 00:00:00+05:30,10.9,10.9,10.0,10.45,5778
2013-05-21 00:00:00+05:30,10.3,10.7,10.3,10.65,8389
2013-05-22 00:00:00+05:30,10.4,10.85,10.4,10.75,3267
2013-05-23 00:00:00+05:30,10.5,10.75,10.3,10.55,10197
2013-05-24 00:00:00+05:30,10.2,10.75,10.2,10.25,4232
2013-05-27 00:00:00+05:30,10.25,10.55,10.0,10.25,14482
2013-05-28 00:00:00+05:30,10.15,10.5,10.05,10.3,27334
2013-05-29 00:00:00+05:30,10.1,10.5,10.05,10.1,4693
2013-05-30 00:00:00+05:30,10.1,10.4,10.1,10.15,6639
2013-05-31 00:00:00+05:30,10.15,10.15,9.65,9.65,55589
2013-06-03 00:00:00+05:30,9.65,9.65,9.2,9.2,26208
2013-06-04 00:00:00+05:30,9.05,9.05,8.75,8.75,38552
2013-06-05 00:00:00+05:30,8.35,8.6,8.35,8.55,40138
2013-06-06 00:00:00+05:30,8.15,8.15,8.15,8.15,4975
2013-06-07 00:00:00+05:30,7.85,7.85,7.75,7.75,10956
2013-06-10 00:00:00+05:30,7.4,8.1,7.4,7.6,78495
2013-06-11 00:00:00+05:30,7.95,7.95,7.35,7.95,18350
2013-06-12 00:00:00+05:30,8.0,8.3,8.0,8.3,8877
2013-06-13 00:00:00+05:30,8.7,8.7,8.4,8.7,7179
2013-06-14 00:00:00+05:30,9.1,9.1,9.1,9.1,3187
2013-06-17 00:00:00+05:30,9.55,9.55,9.55,9.55,12412
2013-06-18 00:00:00+05:30,10.0,10.0,10.0,10.0,6025
2013-06-19 00:00:00+05:30,10.5,10.5,10.5,10.5,7564
2013-06-20 00:00:00+05:30,11.0,11.0,10.2,10.5,37803
2013-06-21 00:00:00+05:30,10.2,10.5,10.0,10.0,23887
2013-06-24 00:00:00+05:30,10.0,10.0,9.5,9.5,5984
2013-06-25 00:00:00+05:30,9.2,9.35,9.05,9.2,12672
2013-06-26 00:00:00+05:30,9.0,9.3,8.75,8.85,14751
2013-06-27 00:00:00+05:30,9.05,9.25,8.65,8.9,5349
2013-06-28 00:00:00+05:30,8.5,9.2,8.5,8.95,28987
2013-07-01 00:00:00+05:30,8.85,9.35,8.85,9.25,14790
2013-07-02 00:00:00+05:30,9.1,9.7,9.1,9.6,7418
2013-07-03 00:00:00+05:30,10.0,10.05,9.65,10.05,22252
2013-07-04 00:00:00+05:30,10.55,10.55,10.55,10.55,4972
2013-07-05 00:00:00+05:30,11.05,11.05,11.05,11.05,10000
2013-07-08 00:00:00+05:30,11.6,11.6,11.6,11.6,19019
2013-07-09 00:00:00+05:30,12.15,12.15,12.15,12.15,10631
2013-07-10 00:00:00+05:30,12.75,12.75,12.75,12.75,10307
2013-07-11 00:00:00+05:30,13.35,13.35,13.35,13.35,3140
2013-07-12 00:00:00+05:30,14.0,14.0,14.0,14.0,10008
2013-07-15 00:00:00+05:30,14.7,14.7,14.7,14.7,6765
2013-07-16 00:00:00+05:30,15.4,15.4,14.0,14.0,137494
2013-07-17 00:00:00+05:30,14.0,14.1,13.3,13.3,54248
2013-07-18 00:00:00+05:30,12.65,13.3,12.65,12.85,35479
2013-07-19 00:00:00+05:30,12.3,13.45,12.25,12.35,23980
2013-07-22 00:00:00+05:30,12.8,12.8,12.0,12.15,10949
2013-07-23 00:00:00+05:30,11.9,12.75,11.65,12.25,22028
2013-07-24 00:00:00+05:30,11.7,12.0,11.65,11.75,21438
2013-07-25 00:00:00+05:30,11.7,12.2,11.3,11.65,6894
2013-07-26 00:00:00+05:30,11.75,11.75,11.5,11.5,18116
2013-07-29 00:00:00+05:30,11.5,12.05,11.5,11.8,10761
2013-07-30 00:00:00+05:30,11.3,12.3,11.25,12.05,9779
2013-07-31 00:00:00+05:30,11.7,12.65,11.45,12.5,21372
2013-08-01 00:00:00+05:30,13.0,13.0,11.9,12.3,16916
2013-08-02 00:00:00+05:30,11.7,12.75,11.7,11.7,2984
2013-08-05 00:00:00+05:30,11.7,11.7,11.15,11.15,8641
2013-08-06 00:00:00+05:30,10.6,11.7,10.6,11.2,26089
2013-08-07 00:00:00+05:30,10.8,11.75,10.8,11.5,21389
2013-08-08 00:00:00+05:30,11.2,12.05,11.2,12.0,9932
2013-08-12 00:00:00+05:30,12.25,12.6,12.25,12.6,4563
2013-08-13 00:00:00+05:30,13.15,13.2,12.9,13.2,11557
2013-08-14 00:00:00+05:30,13.8,13.85,13.8,13.85,16059
2013-08-16 00:00:00+05:30,14.5,14.5,13.25,14.3,52027
2013-08-19 00:00:00+05:30,14.5,14.75,13.8,14.0,27462
2013-08-20 00:00:00+05:30,13.7,14.7,13.7,14.7,40824
2013-08-21 00:00:00+05:30,14.65,15.4,14.0,14.0,24087
2013-08-22 00:00:00+05:30,14.5,14.5,13.3,13.55,10261
2013-08-23 00:00:00+05:30,13.9,13.9,13.0,13.4,5111
2013-08-26 00:00:00+05:30,14.0,14.0,12.9,13.05,6919
2013-08-27 00:00:00+05:30,13.6,13.6,12.75,13.15,18032
2013-08-28 00:00:00+05:30,12.75,13.0,12.5,12.75,6120
2013-08-29 00:00:00+05:30,12.5,12.95,12.2,12.75,6621
2013-08-30 00:00:00+05:30,12.6,12.9,12.6,12.65,16917
2013-09-02 00:00:00+05:30,13.2,13.25,13.0,13.25,5621
2013-09-03 00:00:00+05:30,13.8,13.9,13.8,13.9,3680
2013-09-04 00:00:00+05:30,14.55,14.55,14.55,14.55,8364
2013-09-05 00:00:00+05:30,15.25,15.25,15.25,15.25,111993
2013-09-06 00:00:00+05:30,16.75,16.75,16.75,16.75,7974
2013-09-10 00:00:00+05:30,18.3,18.4,17.0,17.65,418303
2013-09-11 00:00:00+05:30,17.9,19.4,16.25,19.2,136249
2013-09-12 00:00:00+05:30,19.3,20.4,18.75,20.05,160117
2013-09-13 00:00:00+05:30,20.0,20.0,19.15,19.4,40030
2013-09-16 00:00:00+05:30,19.95,19.95,18.8,19.25,42642
2013-09-17 00:00:00+05:30,18.5,20.2,18.4,20.05,144330
2013-09-18 00:00:00+05:30,19.15,21.05,19.15,21.05,78917
2013-09-19 00:00:00+05:30,22.1,22.1,21.5,22.1,103804
2013-09-20 00:00:00+05:30,23.05,23.15,21.0,21.05,160403
2013-09-23 00:00:00+05:30,21.1,22.1,20.0,21.7,86278
2013-09-24 00:00:00+05:30,22.65,22.65,21.1,21.4,34487
2013-09-25 00:00:00+05:30,20.65,21.35,20.35,20.9,67089
2013-09-26 00:00:00+05:30,20.2,20.95,19.9,19.9,120495
2013-09-27 00:00:00+05:30,19.1,20.6,19.0,19.25,18732
2013-09-30 00:00:00+05:30,18.9,18.9,18.3,18.45,21346
2013-10-01 00:00:00+05:30,18.5,19.35,18.45,19.35,13938
2013-10-03 00:00:00+05:30,19.9,20.3,19.55,20.3,19742
2013-10-04 00:00:00+05:30,20.9,21.3,20.25,20.55,34542
2013-10-07 00:00:00+05:30,20.0,21.55,20.0,21.55,25516
2013-10-08 00:00:00+05:30,22.4,22.4,20.8,21.05,10472
2013-10-09 00:00:00+05:30,20.2,21.1,20.2,20.3,8590
2013-10-10 00:00:00+05:30,20.1,20.85,19.95,20.1,4707
2013-10-11 00:00:00+05:30,20.05,20.95,19.5,20.05,10625
2013-10-14 00:00:00+05:30,19.5,20.2,19.5,19.85,9754
2013-10-15 00:00:00+05:30,20.25,20.25,19.5,19.5,7530
2013-10-17 00:00:00+05:30,19.5,20.45,19.15,20.3,14264
2013-10-18 00:00:00+05:30,21.3,21.3,20.1,20.95,41546
2013-10-21 00:00:00+05:30,20.1,21.7,20.1,20.55,3922
2013-10-22 00:00:00+05:30,20.9,20.95,20.05,20.3,12634
2013-10-23 00:00:00+05:30,20.4,20.4,19.7,19.85,12415
2013-10-24 00:00:00+05:30,20.1,20.1,19.3,19.65,5515
2013-10-25 00:00:00+05:30,19.1,19.85,18.75,19.1,12668
2013-10-28 00:00:00+05:30,19.1,19.5,18.9,19.2,24281
2013-10-29 00:00:00+05:30,20.0,20.0,19.05,19.1,3278
2013-10-30 00:00:00+05:30,19.1,19.5,19.1,19.2,12090
2013-10-31 00:00:00+05:30,19.0,19.5,19.0,19.5,4835
2013-11-01 00:00:00+05:30,19.1,20.35,18.55,19.05,17205
2013-11-03 00:00:00+05:30,19.55,19.95,19.3,19.5,5412
2013-11-05 00:00:00+05:30,19.6,19.6,18.8,19.0,18553
2013-11-06 00:00:00+05:30,18.95,19.85,18.95,19.2,11383
2013-11-07 00:00:00+05:30,19.85,20.15,19.3,19.65,17583
2013-11-08 00:00:00+05:30,19.05,19.8,19.05,19.35,7004
2013-11-11 00:00:00+05:30,20.0,20.0,19.0,19.5,27237
2013-11-12 00:00:00+05:30,19.3,19.7,19.1,19.15,20851
2013-11-13 00:00:00+05:30,19.0,19.5,18.9,19.15,18939
2013-11-14 00:00:00+05:30,19.05,20.1,19.05,19.3,14158
2013-11-18 00:00:00+05:30,20.25,20.25,19.5,20.25,43755
2013-11-19 00:00:00+05:30,20.7,21.2,19.35,19.4,30232
2013-11-20 00:00:00+05:30,19.5,19.8,18.45,18.8,45856
2013-11-21 00:00:00+05:30,18.0,18.65,17.9,17.9,12813
2013-11-22 00:00:00+05:30,17.8,17.95,17.05,17.1,18857
2013-11-25 00:00:00+05:30,17.0,17.0,16.25,16.7,24360
2013-11-26 00:00:00+05:30,17.0,17.5,16.4,16.95,8365
2013-11-27 00:00:00+05:30,17.65,17.65,17.0,17.1,8182
2013-11-28 00:00:00+05:30,17.85,17.85,17.0,17.6,6193
2013-11-29 00:00:00+05:30,17.05,18.25,17.05,17.9,29549
2013-12-02 00:00:00+05:30,18.0,18.75,18.0,18.75,23120
2013-12-03 00:00:00+05:30,19.65,19.65,18.55,19.3,69066
2013-12-04 00:00:00+05:30,19.0,19.45,18.35,18.35,26631
2013-12-05 00:00:00+05:30,18.05,18.8,17.55,17.7,18898
2013-12-06 00:00:00+05:30,18.15,18.15,16.85,17.25,18836
2013-12-09 00:00:00+05:30,17.05,17.2,16.55,16.8,17228
2013-12-10 00:00:00+05:30,16.45,16.8,16.25,16.4,9154
2013-12-11 00:00:00+05:30,16.3,17.2,16.3,17.2,20917
2013-12-12 00:00:00+05:30,17.35,18.05,17.1,17.3,29727
2013-12-13 00:00:00+05:30,17.35,17.9,16.6,16.85,9952
2013-12-16 00:00:00+05:30,16.5,17.4,16.05,16.65,11567
2013-12-17 00:00:00+05:30,16.15,17.25,16.15,16.65,12212
2013-12-18 00:00:00+05:30,16.0,16.95,16.0,16.3,9583
2013-12-19 00:00:00+05:30,16.4,17.1,16.4,16.8,24886
2013-12-20 00:00:00+05:30,16.55,17.45,16.0,16.65,22419
2013-12-23 00:00:00+05:30,16.25,16.8,16.2,16.45,17032
2013-12-24 00:00:00+05:30,16.2,16.85,16.15,16.55,21894
2013-12-26 00:00:00+05:30,16.6,17.35,16.6,17.1,67838
2013-12-27 00:00:00+05:30,17.4,17.45,17.0,17.15,11933
2013-12-30 00:00:00+05:30,17.3,17.3,16.45,16.5,30374
2013-12-31 00:00:00+05:30,16.55,17.3,16.55,16.75,23496
2014-01-01 00:00:00+05:30,16.8,17.55,16.3,17.45,54552
2014-01-02 00:00:00+05:30,17.85,18.3,17.35,18.25,113514
2014-01-03 00:00:00+05:30,17.9,18.1,17.35,17.35,52216
2014-01-06 00:00:00+05:30,17.2,17.7,16.7,17.0,48770
2014-01-07 00:00:00+05:30,17.25,17.9,16.3,16.65,46866
2014-01-08 00:00:00+05:30,16.65,17.0,15.75,16.3,51013
2014-01-09 00:00:00+05:30,16.2,16.7,15.8,15.95,19734
2014-01-10 00:00:00+05:30,15.6,16.8,15.6,16.6,15768
2014-01-13 00:00:00+05:30,16.1,17.35,16.0,16.45,17719
2014-01-14 00:00:00+05:30,16.2,16.75,16.2,16.35,4503
2014-01-15 00:00:00+05:30,16.0,16.85,16.0,16.2,13152
2014-01-16 00:00:00+05:30,16.2,16.25,15.9,16.05,19561
2014-01-17 00:00:00+05:30,16.0,16.45,16.0,16.05,9015
2014-01-20 00:00:00+05:30,16.0,16.65,15.6,16.45,18978
2014-01-21 00:00:00+05:30,16.35,16.75,16.15,16.2,12936
2014-01-22 00:00:00+05:30,16.1,16.55,16.1,16.4,4909
2014-01-23 00:00:00+05:30,16.15,16.55,16.15,16.3,3365
2014-01-24 00:00:00+05:30,16.45,16.45,15.6,15.7,29756
2014-01-27 00:00:00+05:30,15.6,16.0,15.05,15.4,8484
2014-01-28 00:00:00+05:30,14.85,16.1,14.65,16.0,10997
2014-01-29 00:00:00+05:30,16.0,16.3,15.3,15.65,10606
2014-01-30 00:00:00+05:30,15.25,15.8,14.95,15.45,6388
2014-01-31 00:00:00+05:30,15.25,15.5,14.3,14.5,22786
2014-02-03 00:00:00+05:30,13.15,15.0,13.15,13.7,28935
2014-02-04 00:00:00+05:30,13.7,13.85,12.35,12.45,48471
2014-02-05 00:00:00+05:30,12.4,13.05,12.3,13.05,26986
2014-02-06 00:00:00+05:30,13.7,13.7,13.5,13.7,6281
2014-02-07 00:00:00+05:30,14.35,14.35,13.75,14.3,35164
2014-02-10 00:00:00+05:30,15.0,15.0,13.6,13.6,16431
2014-02-11 00:00:00+05:30,13.1,13.95,12.95,13.25,30562
2014-02-12 00:00:00+05:30,13.85,13.85,12.65,13.25,8945
2014-02-13 00:00:00+05:30,13.0,13.6,12.85,12.85,12210
2014-02-14 00:00:00+05:30,13.35,13.45,12.95,12.95,12253
2014-02-17 00:00:00+05:30,13.5,13.5,12.9,13.0,12201
2014-02-18 00:00:00+05:30,13.65,13.65,12.9,13.0,8126
2014-02-19 00:00:00+05:30,13.55,13.55,12.5,12.8,17363
2014-02-20 00:00:00+05:30,13.25,13.25,12.75,12.85,6521
2014-02-21 00:00:00+05:30,13.0,13.0,12.6,12.6,6577
2014-02-24 00:00:00+05:30,12.55,13.2,12.55,13.2,12547
2014-02-25 00:00:00+05:30,13.7,13.85,13.25,13.8,15901
2014-02-26 00:00:00+05:30,13.7,14.1,13.5,13.65,7295
2014-02-28 00:00:00+05:30,13.25,13.9,13.2,13.35,19725
2014-03-03 00:00:00+05:30,13.25,13.7,12.85,13.2,8169
2014-03-04 00:00:00+05:30,12.9,13.2,12.9,13.0,5428
2014-03-05 00:00:00+05:30,13.0,13.0,12.65,12.85,7241
2014-03-06 00:00:00+05:30,12.25,13.25,12.25,13.05,5875
2014-03-07 00:00:00+05:30,13.1,13.3,12.05,12.7,52836
2014-03-10 00:00:00+05:30,12.6,13.6,12.0,12.4,31897
